Server Name,Device Name,Make,Model,Location,Logical ID,Device ID,Camera ID String,IP Address,MAC Address,Firmware Version,Required Firmware Version,Serial Number,Connected,Visible,Error Flags,Status,Bitrate,Resolution,Quality,Image Rate,Encryption,Retention,Appearance Search:,Face Recognition:
"IslandView01","222","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:222","Device,1.1.0018851b6b39.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6b39.cam02","192.168.10.135","00:18:85:1B:6B:39","2.2.0.86(5119)","2.2.0.86","101710126921","True","True","None","Online","2376","720x480","12","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","C&G KITCHEN 04","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b6b39.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6b39.cam03","192.168.10.135","00:18:85:1B:6B:39","2.2.0.86(5119)","2.2.0.86","101710126921","True","True","None","Online","224","352x240","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1797593)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b6dd9,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.10.130","00:18:85:1B:6D:D9","2.2.0.86(5119)","2.2.0.86","101710137593","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","2190","Avigilon (ONVIF)","ENC-4P-H264","Dockside Deli"," Logical ID:2190","Device,1.1.0018851b6dd9.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6dd9.cam02","192.168.10.130","00:18:85:1B:6D:D9","2.2.0.86(5119)","2.2.0.86","101710137593","True","True","None","Online","1232","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","SOUTH HOTEL WALKWAY  03","Avigilon (ONVIF)","ENC-4P-H264","South Hotel","","Device,1.1.0018851b6dd9.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6dd9.cam03","192.168.10.130","00:18:85:1B:6D:D9","2.2.0.86(5119)","2.2.0.86","101710137593","True","True","None","Online","2560","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","2189","Avigilon (ONVIF)","ENC-4P-H264","Dockside Deli"," Logical ID:2189","Device,1.1.0018851b6dd9.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6dd9.cam00","192.168.10.130","00:18:85:1B:6D:D9","2.2.0.86(5119)","2.2.0.86","101710137593","True","True","None","Online","1408","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","2191","Avigilon (ONVIF)","ENC-4P-H264","Dockside Deli"," Logical ID:2191","Device,1.1.0018851b6dd9.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6dd9.cam01","192.168.10.130","00:18:85:1B:6D:D9","2.2.0.86(5119)","2.2.0.86","101710137593","True","True","None","Online","1160","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1798056)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b6fa8,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.13.127","00:18:85:1B:6F:A8","2.2.0.86(5119)","2.2.0.86","101710138056","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","645","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:645","Device,1.1.0018851b6fa8.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6fa8.cam03","192.168.13.127","00:18:85:1B:6F:A8","2.2.0.86(5119)","2.2.0.86","101710138056","True","True","None","Online","2944","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","STEAKHOUSE KITCHEN 04","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b6fa8.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6fa8.cam00","192.168.13.127","00:18:85:1B:6F:A8","2.2.0.86(5119)","2.2.0.86","101710138056","True","True","None","Online","472","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","BUFFET 03","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b6fa8.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6fa8.cam01","192.168.13.127","00:18:85:1B:6F:A8","2.2.0.86(5119)","2.2.0.86","101710138056","True","True","None","Online","1712","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","641","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:641","Device,1.1.0018851b6fa8.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b6fa8.cam02","192.168.13.127","00:18:85:1B:6F:A8","2.2.0.86(5119)","2.2.0.86","101710138056","True","True","None","Online","1792","352x240","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1802303)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b803f,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.10.125","00:18:85:1B:80:3F","2.2.0.86(5119)","2.2.0.86","101710172303","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","SKYBRIDGE OFFICE 2ND FL 01","Avigilon (ONVIF)","ENC-4P-H264","PROMOTIONS","","Device,1.1.0018851b803f.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b803f.cam00","192.168.10.125","00:18:85:1B:80:3F","2.2.0.86(5119)","2.2.0.86","101710172303","True","True","None","Online","1400","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ADMIN HALL PR OFFICE","Avigilon (ONVIF)","ENC-4P-H264","ADMIN HALL","","Device,1.1.0018851b803f.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b803f.cam01","192.168.10.125","00:18:85:1B:80:3F","2.2.0.86(5119)","2.2.0.86","101710172303","True","True","None","Online","1856","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","SKYBRIDGE OFFICE 2ND FL 02","Avigilon (ONVIF)","ENC-4P-H264","PROMOTIONS","","Device,1.1.0018851b803f.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b803f.cam02","192.168.10.125","00:18:85:1B:80:3F","2.2.0.86(5119)","2.2.0.86","101710172303","True","True","None","Online","1752","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","SOUTH PAD OFFICE GROUND FL","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b803f.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b803f.cam03","192.168.10.125","00:18:85:1B:80:3F","2.2.0.86(5119)","2.2.0.86","101710172303","True","True","None","Online","1512","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1807964)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b965c,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.11.110","00:18:85:1B:96:5C","2.2.0.86(5119)","2.2.0.86","101710207964","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","BUFFET SOUTHERN","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b965c.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b965c.cam00","192.168.11.110","00:18:85:1B:96:5C","2.2.0.86(5119)","2.2.0.86","101710207964","True","True","None","Online","2144","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
